ProdutoID;Produtos;Subcategoria;Categoria;VendalD;Data;ProdutoID;Quantidade;Receita;Custo;Lucro;Regiao;Vendedor;Tipo Perda;Valor Perda;Status da Venda
49;Cama Box Casal;Móveis;Casa;16;27/02/2017;49;1;R$ 1.636,00;R$ 1.063,40;R$ 572,60;Nordeste;Fernanda;Devolução;R$ 480,00;Com Perda
94;Roteador Wi-Fi;Informática;Informática;63;03/05/2022;94;6;R$ 6.030,00;R$ 4.582,80;R$ 1.447,20;Sudeste;João;Cancelamento;R$ 140,00;Com Perda
41;Máquina de Lavar Electrolux;Eletrodomésticos;Casa;36;04/07/2024;41;7;R$ 31.899,00;R$ 18.501,42;R$ 13.397,58;Sudeste;Ana;Desconto;R$ 124,00;Com Perda
72;Bola de Vôlei;Esportes;Esportes;70;19/02/2022;72;4;R$ 18.880,00;R$ 10.950,40;R$ 7.929,60;Norte;Paula;Sem perda;R$ 0,00;Com Perda
54;Sapato Social Masculino;Calçados;Calçados;56;11/11/2024;54;5;R$ 11.735,00;R$ 8.683,90;R$ 3.051,10;Sul;Lucas;Devolução;R$ 393,00;Com Perda
38;Fogão 4 bocas;Eletrodomésticos;Casa;42;02/08/2020;38;9;R$ 1.899,00;R$ 1.101,42;R$ 797,58;Sul;Lucas;Cancelamento;R$ 176,00;Com Perda
36;Air Fryer Mondial;Eletrodomésticos;Casa;72;26/09/2023;36;10;R$ 39.160,00;R$ 22.712,80;R$ 16.447,20;Sudeste;Pedro;Devolução;R$ 65,00;Com Perda
99;Pen Drive 128GB;Informática;Informática;42;21/01/2023;99;10;R$ 16.920,00;R$ 10.828,80;R$ 6.091,20;Sul;Lucas;Devolução;R$ 144,00;Com Perda
9;Motorola Edge 30;Smartphones;Eletrônicos;97;03/11/2020;9;3;R$ 13.326,00;R$ 9.594,72;R$ 3.731,28;Sul;Maria;Cancelamento;R$ 326,00;Com Perda
33;Geladeira Samsung;Eletrodomésticos;Casa;36;05/10/2017;33;4;R$ 11.720,00;R$ 6.094,40;R$ 5.625,60;Centro-Oeste;Diego;Desconto;R$ 236,00;Com Perda
61;Jaqueta de Couro;Roupas;Roupas;26;04/10/2024;61;4;R$ 13.692,00;R$ 8.078,28;R$ 5.613,72;Nordeste;Fernanda;Devolução;R$ 333,00;Com Perda
49;Cama Box Casal;Móveis;Casa;16;19/02/2023;49;5;R$ 14.475,00;R$ 11.145,75;R$ 3.329,25;Nordeste;Fernanda;Devolução;R$ 367,00;Com Perda
49;Cama Box Casal;Móveis;Casa;49;22/11/2016;49;1;R$ 2.392,00;R$ 1.650,48;R$ 741,52;Centro-Oeste;Carla;Devolução;R$ 374,00;Com Perda
75;Esteira Elétrica;Esportes;Esportes;38;05/07/2020;75;4;R$ 416,00;R$ 216,32;R$ 199,68;Sul;Lucas;Cancelamento;R$ 193,00;Com Perda
93;Monitor Samsung 27;Informática;Informática;98;03/02/2017;93;8;R$ 5.480,00;R$ 3.342,80;R$ 2.137,20;Norte;Juliana;Sem perda;R$ 0,00;Com Perda
85;Caneta Esferográfica;Papelaria;Papelaria;51;10/02/2018;85;7;R$ 27.580,00;R$ 20.960,80;R$ 6.619,20;Norte;Paula;Cancelamento;R$ 472,00;Com Perda
75;Esteira Elétrica;Esportes;Esportes;81;19/03/2015;75;6;R$ 25.032,00;R$ 18.774,00;R$ 6.258,00;Sul;Maria;Devolução;R$ 67,00;Com Perda
31;Geladeira Brastemp;Eletrodomésticos;Casa;34;22/09/2025;31;1;R$ 3.466,00;R$ 2.738,14;R$ 727,86;Norte;Paula;Desconto;R$ 483,00;Com Perda
88;Estojo Escolar;Papelaria;Papelaria;54;02/01/2015;88;7;R$ 11.179,00;R$ 8.496,04;R$ 2.682,96;Sul;Lucas;Sem perda;R$ 0,00;Com Perda
57;Sandália Feminina;Calçados;Calçados;21;05/10/2022;57;3;R$ 14.976,00;R$ 9.734,40;R$ 5.241,60;Centro-Oeste;André;Desconto;R$ 471,00;Com Perda
47;Guarda-Roupa Casal;Móveis;Casa;10;11/06/2017;47;6;R$ 28.074,00;R$ 16.844,40;R$ 11.229,60;Norte;Paula;Cancelamento;R$ 208,00;Com Perda
97;SSD 500GB;Informática;Informática;93;19/05/2018;97;9;R$ 32.697,00;R$ 24.849,72;R$ 7.847,28;Sudeste;Ana;Cancelamento;R$ 320,00;Com Perda
100;Porta Cartão de Couro;Acessórios;Informática;99;01/09/2018;100;4;R$ 1.048,00;R$ 754,56;R$ 293,44;Centro-Oeste;André;Devolução;R$ 431,00;Com Perda
8;Xiaomi Redmi Note 12;Smartphones;Eletrônicos;95;17/11/2024;8;10;R$ 14.410,00;R$ 9.510,60;R$ 4.899,40;Nordeste;Carlos;Sem perda;R$ 0,00;Com Perda
1;iPhone 13;Smartphones;Eletrônicos;12;27/02/2024;1;1;R$ 2.339,00;R$ 1.450,18;R$ 888,82;Centro-Oeste;Carla;Sem perda;R$ 0,00;Com Perda
78;Pneu Aro 15;Automotivo;Automotivo;50;04/09/2019;78;8;R$ 5.616,00;R$ 4.043,52;R$ 1.572,48;Centro-Oeste;Carla;Cancelamento;R$ 194,00;Com Perda
69;Condicionador;Beleza;Beleza;3;23/06/2025;69;4;R$ 7.200,00;R$ 5.184,00;R$ 2.016,00;Sul;Bruno;Sem perda;R$ 0,00;Com Perda
98;Pen Drive 64GB;Informática;Informática;7;01/08/2023;98;3;R$ 2.019,00;R$ 1.049,88;R$ 969,12;Centro-Oeste;Carla;Devolução;R$ 167,00;Com Perda
56;Chinelo Havaianas;Calçados;Calçados;87;25/10/2019;56;9;R$ 7.038,00;R$ 5.137,74;R$ 1.900,26;Sudeste;Ana;Devolução;R$ 290,00;Com Perda
44;Mesa de Jantar 4 lugares;Móveis;Casa;32;21/02/2016;44;1;R$ 1.937,00;R$ 1.317,16;R$ 619,84;Norte;Juliana;Sem perda;R$ 0,00;Com Perda
53;Tênis Puma;Calçados;Calçados;18;07/05/2023;53;5;R$ 13.355,00;R$ 8.413,65;R$ 4.941,35;Sul;Maria;Desconto;R$ 278,00;Com Perda
29;Webcam HD Logitech;Acessórios;Informática;12;02/11/2016;29;9;R$ 8.568,00;R$ 6.168,96;R$ 2.399,04;Norte;Marcos;Sem perda;R$ 0,00;Com Perda
76;Bicicleta Ergométrica;Esportes;Esportes;76;28/05/2022;76;9;R$ 33.165,00;R$ 16.582,50;R$ 16.582,50;Sudeste;Pedro;Desconto;R$ 362,00;Com Perda
50;Cama Box Solteiro;Móveis;Casa;28;06/10/2019;50;6;R$ 9.408,00;R$ 5.550,72;R$ 3.857,28;Nordeste;Carlos;Sem perda;R$ 0,00;Com Perda
59;Camiseta Básica;Roupas;Roupas;16;24/10/2017;59;8;R$ 31.736,00;R$ 23.802,00;R$ 7.934,00;Nordeste;Fernanda;Desconto;R$ 491,00;Com Perda
59;Camiseta Básica;Roupas;Roupas;7;20/05/2021;59;1;R$ 2.352,00;R$ 1.811,04;R$ 540,96;Sudeste;Pedro;Devolução;R$ 342,00;Com Perda
71;Bola de Basquete;Esportes;Esportes;3;26/04/2015;71;8;R$ 29.056,00;R$ 18.595,84;R$ 10.460,16;Nordeste;Carlos;Desconto;R$ 113,00;Com Perda
28;Headset Gamer Logitech;Acessórios;Informática;54;22/07/2016;28;6;R$ 26.946,00;R$ 15.628,68;R$ 11.317,32;Sudeste;Pedro;Sem perda;R$ 0,00;Com Perda
34;Microondas Panasonic;Eletrodomésticos;Casa;7;14/08/2015;34;1;R$ 1.170,00;R$ 655,20;R$ 514,80;Sudeste;João;Sem perda;R$ 0,00;Com Perda
88;Estojo Escolar;Papelaria;Papelaria;58;02/04/2016;88;1;R$ 4.105,00;R$ 2.996,65;R$ 1.108,35;Norte;Juliana;Devolução;R$ 304,00;Com Perda
85;Caneta Esferográfica;Papelaria;Papelaria;79;11/07/2020;85;9;R$ 13.086,00;R$ 9.421,92;R$ 3.664,08;Centro-Oeste;André;Desconto;R$ 421,00;Com Perda
40;Máquina de Lavar Brastemp;Eletrodomésticos;Casa;4;18/03/2024;40;9;R$ 17.541,00;R$ 12.804,93;R$ 4.736,07;Centro-Oeste;Carla;Sem perda;R$ 0,00;Com Perda
78;Pneu Aro 15;Automotivo;Automotivo;20;24/03/2021;78;3;R$ 13.923,00;R$ 10.999,17;R$ 2.923,83;Centro-Oeste;Diego;Devolução;R$ 489,00;Com Perda
5;Samsung Galaxy S22;Smartphones;Eletrônicos;11;19/08/2022;5;2;R$ 766,00;R$ 428,96;R$ 337,04;Nordeste;Fernanda;Devolução;R$ 139,00;Com Perda
91;Scanner Epson;Informática;Informática;97;15/03/2018;91;3;R$ 2.574,00;R$ 1.981,98;R$ 592,02;Sul;Maria;Desconto;R$ 308,00;Com Perda
27;Headset Gamer HyperX;Acessórios;Informática;61;09/10/2021;27;1;R$ 2.335,00;R$ 1.868,00;R$ 467,00;Sul;Bruno;Desconto;R$ 458,00;Com Perda
71;Bola de Basquete;Esportes;Esportes;17;14/09/2019;71;1;R$ 2.341,00;R$ 1.545,06;R$ 795,94;Sudeste;Ana;Devolução;R$ 69,00;Com Perda
98;Pen Drive 64GB;Informática;Informática;38;04/04/2021;98;5;R$ 7.220,00;R$ 5.703,80;R$ 1.516,20;Norte;Marcos;Sem perda;R$ 0,00;Com Perda
6;Samsung Galaxy S23;Smartphones;Eletrônicos;67;03/11/2017;6;1;R$ 636,00;R$ 343,44;R$ 292,56;Sudeste;Pedro;Desconto;R$ 411,00;Com Perda
64;Perfume Masculino;Beleza;Beleza;37;12/03/2020;64;8;R$ 2.304,00;R$ 1.290,24;R$ 1.013,76;Nordeste;Fernanda;Sem perda;R$ 0,00;Com Perda
58;Camisa Polo;Roupas;Roupas;36;23/04/2018;58;3;R$ 14.259,00;R$ 7.557,27;R$ 6.701,73;Sul;Maria;Cancelamento;R$ 342,00;Com Perda
9;Motorola Edge 30;Smartphones;Eletrônicos;62;01/09/2019;9;9;R$ 19.620,00;R$ 10.398,60;R$ 9.221,40;Norte;Juliana;Devolução;R$ 356,00;Com Perda
3;iPhone 15;Smartphones;Eletrônicos;2;06/05/2019;3;1;R$ 2.223,00;R$ 1.711,71;R$ 511,29;Sudeste;Ana;Devolução;R$ 175,00;Com Perda
56;Chinelo Havaianas;Calçados;Calçados;44;02/02/2019;56;7;R$ 12.327,00;R$ 8.628,90;R$ 3.698,10;Sudeste;Ana;Cancelamento;R$ 498,00;Com Perda
15;Smart TV TCL 43;TVs;Eletrônicos;7;01/07/2025;15;3;R$ 10.674,00;R$ 6.190,92;R$ 4.483,08;Norte;Paula;Devolução;R$ 473,00;Com Perda
87;Mochila Escolar;Papelaria;Papelaria;53;18/02/2017;87;9;R$ 21.132,00;R$ 16.905,60;R$ 4.226,40;Sudeste;Ana;Cancelamento;R$ 83,00;Com Perda
7;Xiaomi Redmi Note 11;Smartphones;Eletrônicos;65;14/04/2019;7;4;R$ 2.516,00;R$ 1.811,52;R$ 704,48;Nordeste;Rafael;Cancelamento;R$ 299,00;Com Perda
64;Perfume Masculino;Beleza;Beleza;51;25/09/2018;64;9;R$ 26.577,00;R$ 20.730,06;R$ 5.846,94;Sudeste;Ana;Devolução;R$ 80,00;Com Perda
92;Monitor LG 24;Informática;Informática;13;15/10/2024;92;2;R$ 2.072,00;R$ 1.408,96;R$ 663,04;Sudeste;Ana;Desconto;R$ 377,00;Com Perda
60;Jaqueta Jeans;Roupas;Roupas;41;05/05/2019;60;10;R$ 10.230,00;R$ 7.877,10;R$ 2.352,90;Norte;Marcos;Desconto;R$ 444,00;Com Perda
41;Máquina de Lavar Electrolux;Eletrodomésticos;Casa;69;13/03/2022;41;9;R$ 9.621,00;R$ 6.927,12;R$ 2.693,88;Sudeste;Ana;Sem perda;R$ 0,00;Com Perda
1;iPhone 13;Smartphones;Eletrônicos;22;21/04/2022;1;6;R$ 22.494,00;R$ 13.271,46;R$ 9.222,54;Norte;Paula;Devolução;R$ 56,00;Com Perda
48;Guarda-Roupa Solteiro;Móveis;Casa;4;28/04/2024;48;1;R$ 1.773,00;R$ 1.347,48;R$ 425,52;Sul;Bruno;Sem perda;R$ 0,00;Com Perda
26;Teclado Logitech;Acessórios;Informática;40;01/10/2021;26;1;R$ 4.599,00;R$ 2.483,46;R$ 2.115,54;Centro-Oeste;Diego;Cancelamento;R$ 216,00;Com Perda
25;Teclado Mecânico Redragon;Acessórios;Informática;9;18/02/2020;25;3;R$ 3.021,00;R$ 2.205,33;R$ 815,67;Centro-Oeste;Diego;Sem perda;R$ 0,00;Com Perda
39;Fogão 5 bocas;Eletrodomésticos;Casa;39;10/01/2017;39;1;R$ 983,00;R$ 747,08;R$ 235,92;Sudeste;Pedro;Desconto;R$ 338,00;Com Perda
90;Impressora Epson;Informática;Informática;14;10/07/2024;90;2;R$ 1.820,00;R$ 1.201,20;R$ 618,80;Nordeste;Rafael;Devolução;R$ 206,00;Com Perda
55;Sapato Social Feminino;Calçados;Calçados;19;01/02/2015;55;7;R$ 6.307,00;R$ 4.919,46;R$ 1.387,54;Sul;Lucas;Devolução;R$ 419,00;Com Perda
71;Bola de Basquete;Esportes;Esportes;64;15/07/2016;71;1;R$ 944,00;R$ 708,00;R$ 236,00;Sudeste;João;Cancelamento;R$ 296,00;Com Perda
53;Tênis Puma;Calçados;Calçados;14;04/01/2021;53;4;R$ 8.888,00;R$ 6.666,00;R$ 2.222,00;Centro-Oeste;Diego;Devolução;R$ 238,00;Com Perda
85;Caneta Esferográfica;Papelaria;Papelaria;45;27/11/2019;85;9;R$ 40.869,00;R$ 26.973,54;R$ 13.895,46;Centro-Oeste;André;Cancelamento;R$ 128,00;Com Perda
34;Microondas Panasonic;Eletrodomésticos;Casa;57;23/02/2025;34;9;R$ 4.779,00;R$ 2.676,24;R$ 2.102,76;Nordeste;Fernanda;Devolução;R$ 122,00;Com Perda
12;Smart TV LG 50;TVs;Eletrônicos;14;19/06/2020;12;8;R$ 34.336,00;R$ 23.348,48;R$ 10.987,52;Sudeste;Pedro;Devolução;R$ 408,00;Com Perda
66;Creme Facial;Beleza;Beleza;56;08/10/2017;66;6;R$ 5.310,00;R$ 3.239,10;R$ 2.070,90;Norte;Marcos;Devolução;R$ 376,00;Com Perda
87;Mochila Escolar;Papelaria;Papelaria;59;17/11/2019;87;4;R$ 4.044,00;R$ 2.224,20;R$ 1.819,80;Nordeste;Rafael;Cancelamento;R$ 418,00;Com Perda
22;MacBook Pro;Notebooks;Informática;15;12/04/2022;22;2;R$ 9.986,00;R$ 6.590,76;R$ 3.395,24;Norte;Paula;Cancelamento;R$ 127,00;Com Perda
82;Palheta Limpador;Automotivo;Automotivo;42;06/09/2018;82;2;R$ 2.618,00;R$ 1.675,52;R$ 942,48;Nordeste;Fernanda;Sem perda;R$ 0,00;Com Perda
52;Tênis Adidas;Calçados;Calçados;74;14/04/2016;52;3;R$ 13.605,00;R$ 10.884,00;R$ 2.721,00;Sudeste;Pedro;Desconto;R$ 342,00;Com Perda
19;Notebook Lenovo IdeaPad;Notebooks;Informática;22;28/02/2022;19;2;R$ 9.866,00;R$ 6.708,88;R$ 3.157,12;Sudeste;Pedro;Sem perda;R$ 0,00;Com Perda
72;Bola de Vôlei;Esportes;Esportes;28;01/03/2019;72;2;R$ 3.022,00;R$ 2.296,72;R$ 725,28;Norte;Marcos;Sem perda;R$ 0,00;Com Perda
65;Perfume Feminino;Beleza;Beleza;75;20/06/2019;65;2;R$ 8.068,00;R$ 4.034,00;R$ 4.034,00;Norte;Marcos;Sem perda;R$ 0,00;Com Perda
17;Notebook Dell Inspiron;Notebooks;Informática;86;09/03/2024;17;2;R$ 3.020,00;R$ 2.234,80;R$ 785,20;Nordeste;Rafael;Desconto;R$ 341,00;Com Perda
7;Xiaomi Redmi Note 11;Smartphones;Eletrônicos;23;23/04/2016;7;6;R$ 11.904,00;R$ 6.071,04;R$ 5.832,96;Nordeste;Fernanda;Sem perda;R$ 0,00;Com Perda
54;Sapato Social Masculino;Calçados;Calçados;25;04/02/2021;54;1;R$ 2.518,00;R$ 1.485,62;R$ 1.032,38;Norte;Juliana;Desconto;R$ 485,00;Com Perda
9;Motorola Edge 30;Smartphones;Eletrônicos;46;12/08/2015;9;3;R$ 2.370,00;R$ 1.398,30;R$ 971,70;Sul;Bruno;Devolução;R$ 244,00;Com Perda
97;SSD 500GB;Informática;Informática;85;18/04/2019;97;7;R$ 4.466,00;R$ 2.590,28;R$ 1.875,72;Nordeste;Fernanda;Devolução;R$ 313,00;Com Perda
24;Mouse Gamer Redragon;Acessórios;Informática;80;13/02/2024;24;1;R$ 4.240,00;R$ 3.222,40;R$ 1.017,60;Sudeste;João;Cancelamento;R$ 382,00;Com Perda
96;HD Externo 1TB;Informática;Informática;49;12/04/2023;96;3;R$ 12.603,00;R$ 7.939,89;R$ 4.663,11;Sudeste;João;Desconto;R$ 465,00;Com Perda
14;Smart TV Samsung 55;TVs;Eletrônicos;95;05/06/2023;14;4;R$ 12.052,00;R$ 7.231,20;R$ 4.820,80;Centro-Oeste;Diego;Cancelamento;R$ 493,00;Com Perda
60;Jaqueta Jeans;Roupas;Roupas;64;06/03/2015;60;3;R$ 7.875,00;R$ 5.118,75;R$ 2.756,25;Norte;Paula;Devolução;R$ 447,00;Com Perda
61;Jaqueta de Couro;Roupas;Roupas;67;05/09/2025;61;4;R$ 7.612,00;R$ 4.034,36;R$ 3.577,64;Norte;Paula;Devolução;R$ 89,00;Com Perda
75;Esteira Elétrica;Esportes;Esportes;73;27/07/2015;75;1;R$ 4.722,00;R$ 2.361,00;R$ 2.361,00;Centro-Oeste;Carla;Devolução;R$ 110,00;Com Perda
29;Webcam HD Logitech;Acessórios;Informática;47;01/11/2024;29;9;R$ 39.096,00;R$ 19.938,96;R$ 19.157,04;Centro-Oeste;Diego;Devolução;R$ 186,00;Com Perda
75;Esteira Elétrica;Esportes;Esportes;34;16/11/2019;75;2;R$ 1.740,00;R$ 1.096,20;R$ 643,80;Sudeste;Ana;Desconto;R$ 354,00;Com Perda
89;Impressora HP;Informática;Informática;45;02/04/2015;89;2;R$ 382,00;R$ 271,22;R$ 110,78;Norte;Juliana;Desconto;R$ 175,00;Com Perda
12;Smart TV LG 50;TVs;Eletrônicos;42;08/06/2024;12;2;R$ 1.236,00;R$ 692,16;R$ 543,84;Centro-Oeste;Carla;Devolução;R$ 170,00;Com Perda
1;iPhone 13;Smartphones;Eletrônicos;51;01/08/2022;1;10;R$ 27.340,00;R$ 14.763,60;R$ 12.576,40;Centro-Oeste;André;Sem perda;R$ 0,00;Com Perda
64;Perfume Masculino;Beleza;Beleza;72;16/04/2022;64;10;R$ 35.940,00;R$ 23.720,40;R$ 12.219,60;Nordeste;Fernanda;Devolução;R$ 239,00;Com Perda
77;Pneu Aro 13;Automotivo;Automotivo;55;01/06/2020;77;4;R$ 5.664,00;R$ 4.078,08;R$ 1.585,92;Norte;Marcos;Desconto;R$ 497,00;Com Perda
53;Tênis Puma;Calçados;Calçados;89;13/04/2015;53;3;R$ 1.890,00;R$ 1.417,50;R$ 472,50;Norte;Juliana;Desconto;R$ 52,00;Com Perda
76;Bicicleta Ergométrica;Esportes;Esportes;31;20/08/2015;76;9;R$ 18.297,00;R$ 11.161,17;R$ 7.135,83;Sul;Bruno;Devolução;R$ 492,00;Com Perda
80;Óleo de Motor;Automotivo;Automotivo;97;04/01/2020;80;3;R$ 7.653,00;R$ 5.816,28;R$ 1.836,72;Sudeste;Ana;Cancelamento;R$ 397,00;Com Perda
84;Caderno Espiral;Papelaria;Papelaria;18;26/09/2024;84;9;R$ 9.495,00;R$ 7.216,20;R$ 2.278,80;Centro-Oeste;André;Cancelamento;R$ 294,00;Com Perda
68;Shampoo;Beleza;Beleza;92;11/12/2025;68;5;R$ 16.665,00;R$ 10.832,25;R$ 5.832,75;Sul;Maria;Devolução;R$ 144,00;Com Perda
98;Pen Drive 64GB;Informática;Informática;67;22/05/2021;98;4;R$ 4.036,00;R$ 2.704,12;R$ 1.331,88;Norte;Juliana;Devolução;R$ 381,00;Com Perda
58;Camisa Polo;Roupas;Roupas;27;09/05/2015;58;3;R$ 2.874,00;R$ 1.437,00;R$ 1.437,00;Sul;Bruno;Devolução;R$ 331,00;Com Perda
87;Mochila Escolar;Papelaria;Papelaria;42;11/12/2021;87;8;R$ 28.128,00;R$ 15.470,40;R$ 12.657,60;Nordeste;Carlos;Cancelamento;R$ 312,00;Com Perda
74;Halter 10kg;Esportes;Esportes;88;27/09/2024;74;4;R$ 1.220,00;R$ 829,60;R$ 390,40;Sudeste;João;Cancelamento;R$ 402,00;Com Perda
7;Xiaomi Redmi Note 11;Smartphones;Eletrônicos;44;09/05/2015;7;2;R$ 2.504,00;R$ 1.402,24;R$ 1.101,76;Nordeste;Rafael;Devolução;R$ 206,00;Com Perda
90;Impressora Epson;Informática;Informática;13;24/10/2024;90;5;R$ 4.385,00;R$ 2.806,40;R$ 1.578,60;Nordeste;Rafael;Sem perda;R$ 0,00;Com Perda
33;Geladeira Samsung;Eletrodomésticos;Casa;99;04/01/2018;33;4;R$ 16.908,00;R$ 8.454,00;R$ 8.454,00;Sudeste;Pedro;Devolução;R$ 259,00;Com Perda
16;Smart TV Philips 50;TVs;Eletrônicos;4;18/01/2017;16;5;R$ 19.545,00;R$ 12.117,90;R$ 7.427,10;Norte;Paula;Devolução;R$ 417,00;Com Perda
48;Guarda-Roupa Solteiro;Móveis;Casa;98;03/04/2023;48;3;R$ 1.416,00;R$ 764,64;R$ 651,36;Centro-Oeste;André;Devolução;R$ 254,00;Com Perda
2;iPhone 14;Smartphones;Eletrônicos;20;04/09/2025;2;4;R$ 5.988,00;R$ 2.994,00;R$ 2.994,00;Centro-Oeste;Diego;Desconto;R$ 66,00;Com Perda
13;Smart TV Samsung 50;TVs;Eletrônicos;25;27/10/2016;13;4;R$ 2.300,00;R$ 1.380,00;R$ 920,00;Nordeste;Rafael;Cancelamento;R$ 182,00;Com Perda
12;Smart TV LG 50;TVs;Eletrônicos;62;28/10/2018;12;3;R$ 4.272,00;R$ 2.605,92;R$ 1.666,08;Centro-Oeste;Carla;Devolução;R$ 135,00;Com Perda
94;Roteador Wi-Fi;Informática;Informática;6;06/02/2025;94;8;R$ 23.248,00;R$ 12.553,92;R$ 10.694,08;Nordeste;Fernanda;Cancelamento;R$ 149,00;Com Perda
92;Monitor LG 24;Informática;Informática;90;14/10/2017;92;7;R$ 18.753,00;R$ 11.439,33;R$ 7.313,67;Norte;Paula;Sem perda;R$ 0,00;Com Perda
57;Sandália Feminina;Calçados;Calçados;21;05/05/2020;57;2;R$ 7.506,00;R$ 5.629,50;R$ 1.876,50;Nordeste;Carlos;Devolução;R$ 80,00;Com Perda
25;Teclado Mecânico Redragon;Acessórios;Informática;35;28/06/2018;25;1;R$ 2.647,00;R$ 1.932,31;R$ 714,69;Nordeste;Rafael;Sem perda;R$ 0,00;Com Perda
70;Bola de Futebol;Esportes;Esportes;48;08/06/2018;70;3;R$ 1.671,00;R$ 852,21;R$ 818,79;Nordeste;Carlos;Cancelamento;R$ 475,00;Com Perda
83;Caderno Universitário;Papelaria;Papelaria;31;12/11/2022;83;5;R$ 2.440,00;R$ 1.293,20;R$ 1.146,80;Sul;Maria;Desconto;R$ 470,00;Com Perda
24;Mouse Gamer Redragon;Acessórios;Informática;19;17/09/2025;24;7;R$ 18.662,00;R$ 12.316,92;R$ 6.345,08;Norte;Paula;Desconto;R$ 407,00;Com Perda
100;Porta Cartão de Couro;Acessórios;Informática;81;03/08/2024;100;2;R$ 5.398,00;R$ 3.400,74;R$ 1.997,26;Centro-Oeste;André;Desconto;R$ 112,00;Com Perda
46;Cadeira Gamer;Móveis;Casa;22;06/10/2019;46;6;R$ 10.344,00;R$ 7.964,88;R$ 2.379,12;Nordeste;Rafael;Desconto;R$ 98,00;Com Perda
87;Mochila Escolar;Papelaria;Papelaria;57;13/09/2020;87;1;R$ 4.561,00;R$ 2.599,77;R$ 1.961,23;Norte;Juliana;Sem perda;R$ 0,00;Com Perda
44;Mesa de Jantar 4 lugares;Móveis;Casa;56;05/04/2015;44;9;R$ 33.228,00;R$ 26.250,12;R$ 6.977,88;Norte;Juliana;Desconto;R$ 63,00;Com Perda
92;Monitor LG 24;Informática;Informática;16;19/11/2020;92;9;R$ 14.607,00;R$ 9.202,41;R$ 5.404,59;Nordeste;Carlos;Desconto;R$ 96,00;Com Perda
79;Pneu Aro 17;Automotivo;Automotivo;67;03/12/2022;79;5;R$ 4.340,00;R$ 2.213,40;R$ 2.126,60;Norte;Paula;Desconto;R$ 157,00;Com Perda
10;Motorola G200;Smartphones;Eletrônicos;65;13/10/2016;10;6;R$ 29.046,00;R$ 22.946,34;R$ 6.099,66;Sul;Lucas;Desconto;R$ 350,00;Com Perda
40;Máquina de Lavar Brastemp;Eletrodomésticos;Casa;4;28/03/2022;40;6;R$ 27.612,00;R$ 14.358,24;R$ 13.253,76;Nordeste;Fernanda;Devolução;R$ 345,00;Com Perda
1;iPhone 13;Smartphones;Eletrônicos;24;09/09/2021;1;10;R$ 26.350,00;R$ 20.553,00;R$ 5.797,00;Sul;Bruno;Sem perda;R$ 0,00;Com Perda
47;Guarda-Roupa Casal;Móveis;Casa;59;16/01/2016;47;2;R$ 3.276,00;R$ 2.325,96;R$ 950,04;Norte;Paula;Cancelamento;R$ 248,00;Com Perda
62;Vestido Casual;Roupas;Roupas;65;10/12/2017;62;4;R$ 5.412,00;R$ 4.113,12;R$ 1.298,88;Sudeste;Pedro;Cancelamento;R$ 216,00;Com Perda
65;Perfume Feminino;Beleza;Beleza;73;13/03/2015;65;2;R$ 4.292,00;R$ 2.575,20;R$ 1.716,80;Nordeste;Fernanda;Desconto;R$ 428,00;Com Perda
82;Palheta Limpador;Automotivo;Automotivo;60;09/05/2025;82;8;R$ 14.696,00;R$ 8.523,68;R$ 6.172,32;Sul;Maria;Sem perda;R$ 0,00;Com Perda
18;Notebook Dell XPS;Notebooks;Informática;79;14/12/2021;18;1;R$ 3.900,00;R$ 2.574,00;R$ 1.326,00;Sudeste;Pedro;Cancelamento;R$ 347,00;Com Perda
75;Esteira Elétrica;Esportes;Esportes;2;24/03/2023;75;9;R$ 12.456,00;R$ 7.722,72;R$ 4.733,28;Sudeste;Pedro;Devolução;R$ 348,00;Com Perda
15;Smart TV TCL 43;TVs;Eletrônicos;94;17/07/2022;15;9;R$ 32.841,00;R$ 22.003,47;R$ 10.837,53;Centro-Oeste;Carla;Desconto;R$ 224,00;Com Perda
41;Máquina de Lavar Electrolux;Eletrodomésticos;Casa;78;07/03/2015;41;4;R$ 17.140,00;R$ 11.998,00;R$ 5.142,00;Centro-Oeste;Carla;Desconto;R$ 447,00;Com Perda
1;iPhone 13;Smartphones;Eletrônicos;35;15/02/2015;1;6;R$ 27.648,00;R$ 16.865,28;R$ 10.782,72;Nordeste;Rafael;Desconto;R$ 317,00;Com Perda
24;Mouse Gamer Redragon;Acessórios;Informática;67;11/06/2018;24;3;R$ 3.144,00;R$ 2.295,12;R$ 848,88;Centro-Oeste;Carla;Cancelamento;R$ 238,00;Com Perda
52;Tênis Adidas;Calçados;Calçados;33;27/02/2020;52;8;R$ 16.672,00;R$ 8.836,16;R$ 7.835,84;Centro-Oeste;Carla;Sem perda;R$ 0,00;Com Perda
84;Caderno Espiral;Papelaria;Papelaria;94;17/04/2022;84;1;R$ 3.752,00;R$ 2.176,16;R$ 1.575,84;Nordeste;Carlos;Cancelamento;R$ 222,00;Com Perda
37;Air Fryer Philips;Eletrodomésticos;Casa;75;01/05/2015;37;3;R$ 4.998,00;R$ 3.298,68;R$ 1.699,32;Nordeste;Carlos;Desconto;R$ 427,00;Com Perda
